name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,days_since,liveness_speechiness_feat,danceability_speechiness_feat,length_speechiness_feat,instrumentalness_time_signature_feat,length_tempo_feat
Kill The Lights (with Nile Rodgers) - Audien Remix,Kill The Lights (with Nile Rodgers) [Remixes],Alex Newell,2016-04-15,224761,60,0.647,0.0837,0.879,1.98e-06,0.5379999999999999,-0.93,0.0831,126.042,4,2373,999.0,999.0,999.0,999.0,999.0
One Touch,Always in Between (Deluxe),Jess Glynne,2018-10-12,197875,60,0.6859999999999999,0.32899999999999996,0.693,0.0,0.136,-6.245,0.131,124.206,4,1463,1.0,2.0,2.0,2.0,2.0
Thursday,Always in Between (Deluxe),Jess Glynne,2018-10-12,216239,59,0.603,0.452,0.5539999999999999,0.0,0.0545,-4.381,0.0646,111.98899999999999,4,1463,1.0,2.0,2.0,2.0,2.0
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen) - Acoustic","These Days (feat. Jess Glynne, Macklemore & Dan Caplen) [Acoustic]",Rudimental,2018-02-16,212692,59,0.604,0.0505,0.621,0.0,0.159,-6.361000000000001,0.0262,91.985,4,1701,1.0,2.0,2.0,2.0,2.0
Under Control (feat. Hurts),Motion,Calvin Harris,2014-10-31,184280,73,0.544,0.129,0.915,0.0009140000000000001,0.115,-3.405,0.0841,126.094,4,2905,1.0,3.0,2.0,2.0,2.0
Chasing Stars (feat. James Bay),Chasing Stars (feat. James Bay),Alesso,2021-08-20,170457,72,0.594,0.0169,0.64,0.0,0.135,-6.865,0.033,92.87100000000001,4,420,2.0,2.0,2.0,2.0,2.0
Heroes (we could be),Forever,Alesso,2015-05-26,210013,72,0.503,0.0305,0.748,0.0,0.34299999999999997,-4.124,0.0619,125.896,4,2698,2.0,2.0,2.0,2.0,2.0
If I Lose Myself - Alesso vs OneRepublic,Native,OneRepublic,2014-01-01,214813,61,0.523,0.21899999999999997,0.782,1.0300000000000001e-05,0.133,-4.846,0.040999999999999995,125.99799999999999,4,3208,2.0,2.0,2.0,2.0,2.0
REMEDY,REMEDY,Alesso,2018-08-31,190295,67,0.601,0.26899999999999996,0.775,0.0,0.0883,-4.612,0.0473,119.964,4,1505,2.0,2.0,2.0,2.0,2.0
Midnight (feat. Liam Payne),Midnight (feat. Liam Payne),Alesso,2020-04-08,220140,66,0.5870000000000001,0.0561,0.648,0.0,0.115,-6.9270000000000005,0.0439,144.028,4,919,2.0,2.0,2.0,2.0,2.0
Going Dumb,Going Dumb,Alesso,2021-03-19,168601,65,0.8340000000000001,0.0546,0.6779999999999999,0.263,0.10300000000000001,-6.242000000000001,0.0515,121.995,4,574,2.0,2.0,2.0,2.0,2.0
Habits (Stay High),Queen Of The Clouds,Tove Lo,2014-01-01,209160,75,0.7290000000000001,0.0702,0.65,6.69e-05,0.0829,-3.5389999999999997,0.0313,110.02,4,3208,1.0,3.0,2.0,2.0,2.0
2 Die 4,Dirt Femme,Tove Lo,2022-10-14,185875,57,0.816,0.027999999999999997,0.8,7.38e-05,0.129,-5.705,0.0738,118.01,4,0,1.0,3.0,2.0,2.0,2.0
Don't Say Goodbye (feat. Tove Lo),Don't Say Goodbye (feat. Tove Lo),Alok,2020-09-25,186700,74,0.698,0.00829,0.7190000000000001,4.01e-06,0.326,-4.923,0.0455,120.06200000000001,4,749,1.0,2.0,2.0,2.0,2.0
No One Dies From Love,Dirt Femme,Tove Lo,2022-10-14,186018,56,0.659,0.0745,0.8029999999999999,1.16e-06,0.251,-6.632000000000001,0.0558,121.085,4,0,1.0,3.0,2.0,2.0,2.0
"How Long - From""Euphoria"" An HBO Original Series","How Long (From ""Euphoria"" An HBO Original Series)",Tove Lo,2022-01-26,199314,71,0.6679999999999999,0.0157,0.687,0.000822,0.149,-7.129,0.057999999999999996,97.025,4,261,1.0,3.0,2.0,2.0,2.0
Habits (Stay High) - Hippie Sabotage Remix,Queen Of The Clouds,Tove Lo,2014-01-01,258933,65,0.735,0.00108,0.6859999999999999,0.8740000000000001,0.0933,-7.562,0.0366,121.01100000000001,4,3208,1.0,3.0,2.0,2.0,2.0
Talking Body,Queen Of The Clouds,Tove Lo,2014-09-24,238426,68,0.736,0.0966,0.7609999999999999,0.0,0.0823,-5.449,0.0338,119.999,4,2942,1.0,3.0,2.0,2.0,2.0
Grapefruit,Dirt Femme,Tove Lo,2022-10-14,231333,60,0.722,0.00134,0.687,0.000366,0.151,-5.127999999999999,0.0343,105.007,4,0,1.0,3.0,2.0,2.0,2.0
Cool Girl,Lady Wood,Tove Lo,2016-10-28,199179,65,0.674,0.313,0.6940000000000001,7.17e-06,0.0752,-7.0760000000000005,0.109,101.993,4,2177,1.0,3.0,2.0,2.0,2.0
Simple,Can't Say I Ain't Country,Florida Georgia Line,2019-02-15,185200,74,0.36200000000000004,0.0791,0.882,0.0,0.15,-3.717,0.0973,199.81099999999998,4,1337,2.0,2.0,2.0,2.0,2.0
Cruise,Here's To The Good Times,Florida Georgia Line,2012-01-01,208960,73,0.457,0.0191,0.948,0.0,0.0536,-3.364,0.0354,148.0,4,3939,2.0,2.0,2.0,2.0,2.0
This Is How We Roll,Here's To The Good Times...This Is How We Roll,Florida Georgia Line,2013-01-01,220906,72,0.555,0.016,0.9309999999999999,0.0,0.405,-2.969,0.0367,132.085,4,3573,2.0,2.0,2.0,2.0,2.0
H.O.L.Y.,Dig Your Roots,Florida Georgia Line,2016-08-26,194186,71,0.523,0.401,0.6659999999999999,0.0,0.0728,-4.081,0.0327,78.077,4,2240,2.0,2.0,2.0,2.0,2.0
Lil Bit (feat. Florida Georgia Line),Heartland,Nelly,2021-08-27,195962,69,0.7070000000000001,0.0255,0.6890000000000001,0.0,0.38299999999999995,-7.097,0.0387,119.98700000000001,4,413,3.0,3.0,3.0,2.0,2.0
May We All,Dig Your Roots,Florida Georgia Line,2016-08-26,226173,70,0.514,0.0409,0.9179999999999999,0.0,0.342,-4.306,0.0365,150.033,4,2240,2.0,2.0,2.0,2.0,2.0
Long Live,Life Rolls On,Florida Georgia Line,2021-02-12,153253,66,0.611,0.17800000000000002,0.846,0.0,0.12,-3.548,0.0374,129.961,4,609,2.0,2.0,2.0,2.0,2.0
Anything Goes,Anything Goes,Florida Georgia Line,2014-10-14,218866,66,0.45799999999999996,0.00182,0.976,0.0,0.193,-3.7910000000000004,0.0459,154.007,4,2922,2.0,2.0,2.0,2.0,2.0
Round Here,Here's To The Good Times,Florida Georgia Line,2012-01-01,215120,65,0.523,0.00385,0.9540000000000001,1.65e-06,0.243,-3.051,0.0374,141.982,4,3939,2.0,2.0,2.0,2.0,2.0
I Remember,I Remember,Cheat Codes,2022-08-26,168117,76,0.57,0.0314,0.737,0.0,0.248,-4.27,0.0685,100.052,4,49,3.0,3.0,3.0,2.0,2.0
Never Love You Again (with Little Big Town & Bryn Christopher),Never Love You Again (with Little Big Town & Bryn Christopher),Cheat Codes,2021-07-16,191329,71,0.645,0.0343,0.7859999999999999,3.57e-06,0.139,-5.337000000000001,0.0554,124.962,4,455,3.0,3.0,3.0,2.0,2.0
Pretty Girl - Cheat Codes X CADE Remix,Pretty Girl (Cheat Codes X CADE Remix),Maggie Lindemann,2017-03-02,193613,71,0.703,0.15,0.868,0.132,0.10400000000000001,-4.6610000000000005,0.0291,121.03,4,2052,999.0,999.0,999.0,999.0,999.0
Lean On Me,"HELLRAISERS, Part 1",Cheat Codes,2021-05-07,149856,70,0.6859999999999999,0.0703,0.738,0.0,0.0505,-5.8020000000000005,0.287,101.829,4,525,3.0,3.0,3.0,2.0,2.0
No Promises (feat. Demi Lovato),No Promises (feat. Demi Lovato),Cheat Codes,2017-03-31,222786,61,0.7390000000000001,0.0572,0.619,0.0,0.105,-6.669,0.162,112.961,4,2023,3.0,3.0,3.0,2.0,2.0
South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,South of the Border (feat. Camila Cabello & Cardi B) [Cheat Codes Remix],Ed Sheeran,2019-09-27,195924,67,0.845,0.212,0.7659999999999999,0.0,0.111,-5.727,0.0658,114.054,4,1113,1.0,3.0,2.0,2.0,2.0
How Do You Love (with Lee Brice & Lindsay Ell),How Do You Love (with Lee Brice & Lindsay Ell),Cheat Codes,2021-10-29,210438,65,0.506,0.256,0.917,0.0,0.35200000000000004,-4.698,0.0638,152.004,4,350,3.0,3.0,3.0,2.0,2.0
Hate You + Love You (feat. AJ Mitchell),Hate You + Love You (feat. AJ Mitchell),Cheat Codes,2021-02-05,198874,65,0.755,0.0693,0.6890000000000001,0.0,0.39399999999999996,-4.463,0.0305,140.013,4,616,3.0,3.0,3.0,2.0,2.0
Let Me Hold You (Turn Me On),Let Me Hold You (Turn Me On),Cheat Codes,2016-04-13,162425,62,0.6809999999999999,0.0992,0.774,0.0,0.35,-3.167,0.0787,102.92399999999999,4,2375,3.0,3.0,3.0,2.0,2.0
Sex,Sex,Cheat Codes,2016-05-27,228361,61,0.51,0.00451,0.6920000000000001,0.0,0.138,-5.825,0.171,102.42,4,2331,3.0,3.0,3.0,2.0,2.0
Sex on Fire,Only By The Night,Kings of Leon,2008-09-23,203346,82,0.542,0.00172,0.905,0.0104,0.136,-5.653,0.054000000000000006,153.398,4,5134,2.0,2.0,2.0,2.0,2.0
Use Somebody,Only By The Night,Kings of Leon,2008-09-23,230760,78,0.276,0.005520000000000001,0.715,0.000417,0.201,-5.356,0.0432,137.028,4,5134,2.0,2.0,2.0,2.0,2.0
Pyro,Come Around Sundown (Expanded Edition),Kings of Leon,2010-10-19,250533,68,0.365,0.00757,0.606,0.052000000000000005,0.10300000000000001,-7.1739999999999995,0.0415,114.995,4,4378,2.0,2.0,2.0,2.0,2.0
Closer,Only By The Night,Kings of Leon,2008-09-23,237480,67,0.39799999999999996,0.469,0.768,2.02e-05,0.106,-4.624,0.0392,108.685,5,5134,2.0,2.0,2.0,2.0,2.0
Waste A Moment,WALLS,Kings of Leon,2016-10-14,183093,67,0.436,0.0008609999999999999,0.85,0.74,0.128,-4.86,0.0617,152.644,4,2191,2.0,2.0,2.0,2.0,2.0
Wait for Me,Mechanical Bull (Expanded Edition),Kings of Leon,2013-09-24,210133,65,0.488,0.0263,0.624,0.00223,0.122,-8.357000000000001,0.0329,116.723,4,3307,2.0,2.0,2.0,2.0,2.0
WALLS,WALLS,Kings of Leon,2016-10-14,329666,65,0.56,0.505,0.32,0.47200000000000003,0.11,-14.34,0.0313,82.51100000000001,4,2191,2.0,2.0,2.0,2.0,2.0
Molly's Chambers,Youth And Young Manhood,Kings of Leon,2003-08-19,134906,64,0.598,0.222,0.9109999999999999,3.84e-06,0.21600000000000003,-3.97,0.0515,146.469,4,6996,2.0,2.0,2.0,2.0,2.0
Supersoaker,Mechanical Bull (Expanded Edition),Kings of Leon,2013-09-24,230226,63,0.436,0.0031899999999999997,0.871,0.00047300000000000006,0.114,-4.446000000000001,0.0384,138.743,4,3307,2.0,2.0,2.0,2.0,2.0
Find Me,WALLS,Kings of Leon,2016-10-14,245573,62,0.4,0.000136,0.946,0.853,0.155,-3.966,0.0634,161.591,4,2191,2.0,2.0,2.0,2.0,2.0
Teenagers,The Black Parade,My Chemical Romance,2006-10-23,161920,82,0.46299999999999997,0.0506,0.857,0.0,0.184,-3.063,0.0632,111.647,4,5835,3.0,3.0,3.0,2.0,2.0
Welcome to the Black Parade,The Black Parade,My Chemical Romance,2006-10-23,311106,79,0.217,0.00028900000000000003,0.905,0.00011,0.222,-4.103,0.0752,96.95,4,5835,3.0,3.0,3.0,2.0,2.0
I'm Not Okay (I Promise),Three Cheers for Sweet Revenge,My Chemical Romance,2004-06-08,186480,77,0.21,0.00602,0.94,0.0,0.26899999999999996,-3.427,0.12300000000000001,179.722,4,6702,3.0,3.0,3.0,2.0,2.0
Helena,Three Cheers for Sweet Revenge,My Chemical Romance,2004-06-08,204733,76,0.35600000000000004,0.0142,0.96,0.0,0.209,-3.487,0.10400000000000001,125.921,4,6702,3.0,3.0,3.0,2.0,2.0
Famous Last Words,The Black Parade,My Chemical Romance,2006-10-23,299226,74,0.467,0.000321,0.883,0.000152,0.125,-3.679,0.106,122.25200000000001,4,5835,3.0,3.0,3.0,2.0,2.0
I Don't Love You,The Black Parade,My Chemical Romance,2006-10-23,238680,73,0.289,0.00837,0.7959999999999999,2.61e-05,0.20199999999999999,-4.22,0.0494,169.835,4,5835,3.0,3.0,3.0,2.0,2.0
Na Na Na (Na Na Na Na Na Na Na Na Na),Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,2010-11-05,205960,71,0.41100000000000003,0.000264,0.986,0.00148,0.371,-2.522,0.0583,165.981,4,4361,3.0,3.0,3.0,2.0,2.0
The Ghost of You,Three Cheers for Sweet Revenge,My Chemical Romance,2004-06-08,194253,71,0.20199999999999999,0.0286,0.8859999999999999,0.0,0.643,-3.805,0.0816,145.781,4,6702,3.0,3.0,3.0,2.0,2.0
Dead!,The Black Parade,My Chemical Romance,2006-10-23,195520,71,0.48100000000000004,0.0037,0.973,0.000877,0.325,-1.945,0.0542,99.331,4,5835,3.0,3.0,3.0,2.0,2.0
The Foundations of Decay,The Foundations of Decay,My Chemical Romance,2022-05-12,360760,70,0.363,0.000582,0.67,0.5479999999999999,0.317,-6.652,0.0552,150.15,4,155,3.0,3.0,3.0,2.0,2.0
Dog Days Are Over,Lungs (Deluxe Edition),Florence + The Machine,2009-01-01,251840,72,0.49200000000000005,0.0416,0.81,0.00379,0.11699999999999999,-5.315,0.0847,149.954,4,5034,2.0,2.0,2.0,2.0,2.0
You've Got The Love,Lungs (Deluxe Edition),Florence + The Machine,2009-01-01,168666,63,0.574,0.00455,0.7040000000000001,0.0,0.107,-4.72,0.0319,109.999,4,5034,2.0,2.0,2.0,2.0,2.0
Spectrum (Say My Name) - Calvin Harris Remix,Spectrum (Say My Name) EP,Florence + The Machine,2012-01-01,218190,56,0.578,0.00225,0.946,0.00412,0.0966,-3.85,0.0482,126.09200000000001,4,3939,2.0,2.0,2.0,2.0,2.0
Free,Dance Fever,Florence + The Machine,2022-05-13,234857,70,0.465,0.00777,0.696,0.00196,0.142,-6.233,0.0363,174.80599999999998,4,154,2.0,2.0,2.0,2.0,2.0
Shake It Out,Ceremonials (Deluxe Edition),Florence + The Machine,2011-01-01,277720,65,0.527,0.0104,0.804,0.0,0.105,-4.168,0.0358,107.486,4,4304,2.0,2.0,2.0,2.0,2.0
My Love - Edit,My Love,Florence + The Machine,2022-03-10,177511,67,0.534,0.0012699999999999999,0.87,0.0,0.355,-4.428,0.075,121.84100000000001,4,218,2.0,2.0,2.0,2.0,2.0
Dream Girl Evil,Dance Fever,Florence + The Machine,2022-05-13,227374,66,0.5529999999999999,0.0118,0.71,0.0011099999999999999,0.149,-6.657,0.0424,83.02600000000001,4,154,2.0,2.0,2.0,2.0,2.0
Never Let Me Go,Ceremonials (Deluxe Edition),Florence + The Machine,2011-01-01,271013,60,0.461,0.295,0.73,4.31e-06,0.38299999999999995,-3.262,0.0371,145.197,4,4304,2.0,2.0,2.0,2.0,2.0
King,Dance Fever,Florence + The Machine,2022-05-13,280130,66,0.731,0.136,0.45,0.000989,0.107,-8.086,0.0443,105.98899999999999,4,154,2.0,2.0,2.0,2.0,2.0
Choreomania,Dance Fever,Florence + The Machine,2022-05-13,213102,65,0.64,0.0907,0.674,0.0018399999999999998,0.16,-7.605,0.0612,156.96,4,154,2.0,2.0,2.0,2.0,2.0
Kesariya,Brahmastra (Original Motion Picture Soundtrack),Pritam,2022-10-06,268164,64,0.5770000000000001,0.5720000000000001,0.574,0.0,0.1,-6.525,0.0278,94.009,4,8,1.0,2.0,2.0,2.0,2.0
Deva Deva,Brahmastra (Original Motion Picture Soundtrack),Pritam,2022-10-06,279107,61,0.539,0.627,0.7290000000000001,0.000941,0.128,-7.587999999999999,0.0412,112.074,4,8,1.0,2.0,2.0,2.0,2.0
Khairiyat,Chhichhore,Pritam,2019-08-31,280281,76,0.534,0.6970000000000001,0.48100000000000004,0.0,0.142,-9.016,0.0412,124.914,4,1140,1.0,2.0,2.0,2.0,2.0
Fitoor,Shamshera,Mithoon,2022-07-07,308459,75,0.516,0.8190000000000001,0.48100000000000004,2.87e-06,0.0893,-9.234,0.0433,138.997,4,99,999.0,999.0,999.0,999.0,999.0
Atak Gaya - Arijit Singh,Badhaai Do (Original Motion Picture Soundtrack),Various Artists,2022-02-01,199407,75,0.4,0.87,0.366,0.0016300000000000002,0.102,-8.597999999999999,0.0342,80.568,4,255,3.0,3.0,3.0,2.0,2.0
Dance Ka Bhoot,Brahmastra (Original Motion Picture Soundtrack),Pritam,2022-10-06,245735,53,0.632,0.0503,0.929,0.0,0.271,-5.297000000000001,0.128,136.00799999999998,4,8,1.0,2.0,2.0,2.0,2.0
Shayad,Love Aaj Kal (Original Motion Picture Soundtrack),Pritam,2020-02-14,247941,74,0.483,0.784,0.46799999999999997,0.0,0.152,-7.642,0.0341,135.875,4,973,1.0,2.0,2.0,2.0,2.0
"Agar Tum Saath Ho (From ""Tamasha"")",Love Forever With Arijit Singh,Arijit Singh,2017-06-07,341054,72,0.562,0.557,0.519,0.000268,0.172,-8.744,0.0326,122.925,4,1955,999.0,999.0,999.0,999.0,999.0
Kalank (Title Track),Kalank (Original Motion Picture Soundtrack),Pritam,2019-04-14,311186,74,0.57,0.524,0.55,3.73e-05,0.0921,-8.343,0.035,117.999,4,1279,1.0,2.0,2.0,2.0,2.0
"Mere Yaaraa (From ""Sooryavanshi"")","Mere Yaaraa (From ""Sooryavanshi"")",Arijit Singh,2021-10-27,285163,73,0.324,0.713,0.539,3.15e-05,0.11800000000000001,-8.076,0.038,120.52600000000001,4,352,999.0,999.0,999.0,999.0,999.0
A Little Bit Off,F8,Five Finger Death Punch,2020-02-28,190718,73,0.664,0.00839,0.828,0.0,0.294,-6.053,0.0404,103.985,4,959,1.0,2.0,2.0,2.0,2.0
Bad Company,War Is the Answer,Five Finger Death Punch,2009-09-22,262440,70,0.5579999999999999,0.000595,0.8859999999999999,9.91e-05,0.0904,-4.196000000000001,0.0482,114.041,4,4770,1.0,2.0,2.0,2.0,2.0
The End,AfterLife,Five Finger Death Punch,2022-08-19,223199,68,0.499,0.00106,0.914,0.0,0.13,-4.748,0.0566,80.04899999999999,4,56,1.0,2.0,2.0,2.0,2.0
Jekyll and Hyde,Got Your Six (Deluxe),Five Finger Death Punch,2015-09-04,206903,68,0.544,0.00058,0.96,1.99e-05,0.0531,-4.681,0.106,154.966,4,2597,1.0,2.0,2.0,2.0,2.0
Welcome To The Circus,AfterLife,Five Finger Death Punch,2022-08-19,256741,67,0.489,7.62e-05,0.987,0.0,0.7879999999999999,-4.57,0.0806,139.982,4,56,1.0,2.0,2.0,2.0,2.0
Wrong Side of Heaven,"The Wrong Side of Heaven and the Righteous Side of Hell, Vol. 1 (Deluxe Edition)",Five Finger Death Punch,2013-07-30,271000,67,0.48200000000000004,0.00685,0.9259999999999999,0.0,0.28800000000000003,-5.122999999999999,0.0666,150.014,4,3363,1.0,2.0,2.0,2.0,2.0
Times Like These,AfterLife,Five Finger Death Punch,2022-08-19,209976,67,0.43700000000000006,0.0102,0.935,0.0,0.135,-4.2780000000000005,0.0675,73.722,4,56,1.0,2.0,2.0,2.0,2.0
Judgment Day,AfterLife,Five Finger Death Punch,2022-08-19,292804,66,0.528,0.00041799999999999997,0.929,0.0,0.258,-4.874,0.073,148.089,4,56,1.0,2.0,2.0,2.0,2.0
Wash It All Away,Got Your Six (Deluxe),Five Finger Death Punch,2015-09-04,225705,64,0.486,2.26e-05,0.9840000000000001,0.0,0.28,-3.6189999999999998,0.0717,123.64,4,2597,1.0,2.0,2.0,2.0,2.0
AfterLife,AfterLife,Five Finger Death Punch,2022-08-19,243560,66,0.47200000000000003,0.000655,0.9890000000000001,4.87e-06,0.341,-4.2139999999999995,0.0597,93.985,4,56,1.0,2.0,2.0,2.0,2.0
Heat Waves,Dreamland (+ Bonus Levels),Glass Animals,2020-08-06,238805,89,0.7609999999999999,0.44,0.525,6.7e-06,0.0921,-6.9,0.0944,80.87,4,799,1.0,2.0,2.0,2.0,2.0
Heat Waves - Slowed,Heat Waves (Expansion Pack),Glass Animals,2021-03-21,262248,75,0.633,0.649,0.55,0.000363,0.147,-9.965,0.0924,147.099,4,572,1.0,2.0,2.0,2.0,2.0
The Other Side Of Paradise,How To Be A Human Being,Glass Animals,2016-08-26,320654,73,0.6890000000000001,0.349,0.33799999999999997,5.6999999999999996e-05,0.0649,-7.6339999999999995,0.0629,128.012,4,2240,1.0,2.0,2.0,2.0,2.0
Gooey,ZABA,Glass Animals,2014-06-03,289306,71,0.48700000000000004,0.736,0.369,3.75e-05,0.0925,-13.424000000000001,0.0406,183.114,4,3055,1.0,2.0,2.0,2.0,2.0
Take A Slice,How To Be A Human Being,Glass Animals,2016-08-26,229717,70,0.623,0.0212,0.6609999999999999,0.000229,0.267,-7.0,0.1,151.97,4,2240,1.0,2.0,2.0,2.0,2.0
Heat Waves (with iann dior),Dreamland (+ Bonus Levels),Glass Animals,2021-09-09,175301,69,0.655,0.47600000000000003,0.716,0.0,0.479,-5.077,0.0897,80.813,4,400,1.0,2.0,2.0,2.0,2.0
I Don't Wanna Talk (I Just Wanna Dance),Dreamland (+ Bonus Levels),Glass Animals,2021-09-09,195190,68,0.703,0.0156,0.624,5.5299999999999996e-05,0.299,-6.228,0.0364,131.966,4,400,1.0,2.0,2.0,2.0,2.0
Youth,How To Be A Human Being,Glass Animals,2016-08-26,230693,68,0.648,0.129,0.718,0.00156,0.11199999999999999,-7.765,0.0298,96.01700000000001,4,2240,1.0,2.0,2.0,2.0,2.0
Life Itself,How To Be A Human Being,Glass Animals,2016-08-26,281406,65,0.6990000000000001,0.0147,0.67,0.22,0.35600000000000004,-6.218999999999999,0.0347,111.988,4,2240,1.0,2.0,2.0,2.0,2.0
Pork Soda,How To Be A Human Being,Glass Animals,2016-08-26,253831,64,0.698,0.121,0.664,0.00131,0.331,-7.827999999999999,0.0778,96.001,4,2240,1.0,2.0,2.0,2.0,2.0
Te Vi,Te Vi,Piso 21,2018-12-14,231848,77,0.877,0.0446,0.777,3.46e-05,0.0863,-4.246,0.11699999999999999,102.02,4,1400,3.0,3.0,3.0,2.0,2.0
Déjala Que Vuelva (feat. Manuel Turizo),Ubuntu,Piso 21,2018-05-11,220116,75,0.6809999999999999,0.0482,0.7879999999999999,0.0,0.0753,-4.323,0.0785,170.019,4,1617,3.0,3.0,3.0,2.0,2.0
Tan Bonita,El Amor En Los Tiempos Del Perreo,Piso 21,2021-03-18,211998,74,0.82,0.175,0.804,0.00215,0.064,-7.226,0.0528,110.98200000000001,4,575,3.0,3.0,3.0,2.0,2.0
CXO (A Quién No Le Gusta),CXO (A Quién No Le Gusta),Lenny Tavárez,2022-09-01,236156,74,0.737,0.0119,0.733,3.79e-05,0.076,-3.589,0.0708,176.055,4,43,999.0,999.0,999.0,999.0,999.0
Que Triste,777,Piso 21,2022-10-13,226339,43,0.7240000000000001,0.508,0.588,0.0,0.342,-5.3420000000000005,0.131,144.977,3,1,3.0,3.0,3.0,2.0,2.0
Puntos Suspensivos,Ubuntu,Piso 21,2018-05-11,186315,72,0.823,0.175,0.731,0.0,0.131,-3.3989999999999996,0.10300000000000001,152.024,4,1617,3.0,3.0,3.0,2.0,2.0
Pa' Olvidarme De Ella,El Amor En Los Tiempos Del Perreo,Piso 21,2021-03-18,227233,71,0.728,0.259,0.542,0.0,0.136,-5.195,0.0514,90.016,3,575,3.0,3.0,3.0,2.0,2.0
Me llamas (feat. Maluma) - Remix,Me Llamas (feat. Maluma) [Remix],Piso 21,2016-12-02,210322,71,0.76,0.547,0.838,1.3e-06,0.0664,-3.8280000000000003,0.0529,93.05,4,2142,3.0,3.0,3.0,2.0,2.0
DÁKITI,EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,2020-11-27,205090,81,0.731,0.401,0.573,5.22e-05,0.113,-10.059,0.0544,109.928,4,686,3.0,3.0,3.0,2.0,2.0
No Me Conoce - Remix,Famouz Reloaded,Jhay Cortez,2020-01-24,309120,42,0.804,0.145,0.7859999999999999,0.0,0.0928,-3.8369999999999997,0.0734,91.992,4,994,999.0,999.0,999.0,999.0,999.0
Fiel,Los Legendarios 001,Los Legendarios,2021-02-04,261665,76,0.8490000000000001,0.40700000000000003,0.701,0.0,0.11199999999999999,-4.407,0.06,98.005,4,617,999.0,999.0,999.0,999.0,999.0
Fiel - Remix,Fiel (Remix),Wisin,2021-06-15,349546,72,0.8390000000000001,0.39799999999999996,0.711,2.02e-06,0.11800000000000001,-4.7330000000000005,0.0473,97.99,4,486,1.0,3.0,2.0,2.0,2.0
Súbelo,Las Leyendas Nunca Mueren,Anuel AA,2021-11-26,239797,68,0.625,0.17,0.754,3.76e-05,0.109,-4.158,0.076,89.88799999999999,4,322,3.0,3.0,3.0,2.0,2.0
Llueve,La Última Misión,Wisin & Yandel,2022-09-30,250014,58,0.779,0.156,0.6829999999999999,1.0300000000000001e-05,0.0654,-4.467,0.109,83.977,4,14,3.0,3.0,3.0,2.0,2.0
Emojis de Corazones (feat. Los Legendarios),"Multimillo, Vol. 1",Wisin,2022-07-01,303426,55,0.823,0.067,0.687,0.000135,0.28600000000000003,-4.715,0.0561,98.016,4,105,1.0,3.0,2.0,2.0,2.0
Subiendo De Nivel - Remix,Famouz Reloaded,Jhay Cortez,2020-01-24,249253,62,0.6809999999999999,0.419,0.622,0.0,0.10400000000000001,-5.921,0.11900000000000001,163.05100000000002,4,994,999.0,999.0,999.0,999.0,999.0
Hall of Fame (feat. will.i.am),#3,The Script,2012-09-10,202533,70,0.42100000000000004,0.0654,0.873,0.0,0.12300000000000001,-4.343,0.0564,84.786,4,3686,2.0,2.0,2.0,2.0,2.0
Superheroes,No Sound Without Silence,The Script,2014-09-15,245466,75,0.49,0.00218,0.885,0.0,0.0741,-4.121,0.0396,166.99599999999998,4,2951,2.0,2.0,2.0,2.0,2.0
Breakeven,The Script,The Script,2008-07-14,261426,75,0.63,0.14400000000000002,0.696,0.0,0.0835,-4.501,0.0242,94.03399999999999,4,5205,2.0,2.0,2.0,2.0,2.0
The Man Who Can't Be Moved,The Script,The Script,2008-07-14,241373,75,0.605,0.43700000000000006,0.629,0.0,0.09699999999999999,-5.051,0.0279,99.89399999999999,4,5205,2.0,2.0,2.0,2.0,2.0
For the First Time,Science & Faith,The Script,2011-01-18,252853,63,0.396,0.0328,0.629,0.0,0.183,-4.78,0.0287,173.794,4,4287,2.0,2.0,2.0,2.0,2.0
The Man Who Can't Be Moved - Acoustic,Acoustic Sessions,The Script,2018-04-18,228506,65,0.35700000000000004,0.8809999999999999,0.39399999999999996,0.0,0.113,-7.901,0.0402,205.416,4,1640,2.0,2.0,2.0,2.0,2.0
Dare You To Doubt Me,Dare You To Doubt Me,The Script,2022-09-02,191730,64,0.664,0.0307,0.889,0.0,0.16699999999999998,-3.4419999999999997,0.0509,160.046,4,42,2.0,2.0,2.0,2.0,2.0
If You Could See Me Now,#3,The Script,2012-09-10,219546,47,0.602,0.00569,0.758,0.0,0.145,-6.864,0.0399,100.01700000000001,4,3686,2.0,2.0,2.0,2.0,2.0
"Never Seen Anything ""Quite Like You"" - Acoustic",Acoustic Sessions,The Script,2018-04-18,228146,63,0.444,0.799,0.39799999999999996,0.0,0.114,-8.01,0.03,79.874,3,1640,2.0,2.0,2.0,2.0,2.0
Rain,Freedom Child,The Script,2017-09-01,209346,63,0.6890000000000001,0.24100000000000002,0.586,0.0,0.35600000000000004,-7.61,0.107,93.02,4,1869,2.0,2.0,2.0,2.0,2.0
