,name,album,artist,release_date,length,popularity_,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,days_since,liveness_speechiness_feat,danceability_speechiness_feat,length_speechiness_feat,instrumentalness_time_signature_feat,length_tempo_feat,Unnamed: 0,artist_id,popularity_meta,followers,popularity_sum,popularity_count,popularity_sum_album,popularity_count_album,artist_avg_pop_other,album_avg_pop_other,imputed_album_avg_pop_other
955,Train Wreck,Back from the Edge,James Arthur,2016-10-28,208826,81,0.311,0.701,0.485,0.0,0.0726,-5.726,0.0365,77.355,4,2177,2.0,2.0,2.0,2.0,2.0,182.0,4IWBUUAFIplrNtaOHcJPRM,79.0,10603899.0,625,8,246,3,77.71428571428571,82.5,0
956,Can I Be Him,Back from the Edge,James Arthur,2016-10-28,246880,79,0.696,0.308,0.5429999999999999,0.0,0.0939,-6.164,0.0489,107.969,4,2177,2.0,2.0,2.0,2.0,2.0,182.0,4IWBUUAFIplrNtaOHcJPRM,79.0,10603899.0,625,8,246,3,78.0,83.5,0
957,Impossible,James Arthur (Deluxe),James Arthur,2013-11-04,209440,78,0.376,0.135,0.695,0.0,0.11,-4.782,0.0933,169.533,4,3266,2.0,2.0,2.0,2.0,2.0,182.0,4IWBUUAFIplrNtaOHcJPRM,79.0,10603899.0,625,8,78,1,78.14285714285714,78.14285714285714,1
958,Questions,Questions,Lost Frequencies,2022-06-03,177156,77,0.599,0.405,0.713,2.53e-05,0.266,-7.007999999999999,0.0542,123.962,4,133,1.0,2.0,2.0,2.0,2.0,183.0,7f5Zgnp2spUuuzKplmRkt7,75.0,2516728.0,657,10,77,1,64.44444444444444,64.44444444444444,1
959,Rewrite The Stars (with James Arthur & Anne-Marie),Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,2018-10-25,218293,75,0.67,0.237,0.743,0.0,0.465,-4.993,0.0393,125.944,4,1450,2.0,2.0,2.0,2.0,2.0,182.0,4IWBUUAFIplrNtaOHcJPRM,79.0,10603899.0,625,8,75,1,78.57142857142857,78.57142857142857,1
960,Lasting Lover,Lasting Lover,Sigala,2020-09-04,218358,73,0.6759999999999999,0.197,0.7859999999999999,0.0,0.0943,-4.529,0.0478,125.983,4,770,1.0,2.0,2.0,2.0,2.0,184.0,1IueXOQyABrMOprrzwQJWN,73.0,1485827.0,571,8,73,1,71.14285714285714,71.14285714285714,1
961,Naked,YOU,James Arthur,2019-10-18,233400,70,0.525,0.084,0.61,0.0,0.0572,-6.792999999999998,0.0404,101.875,4,1092,2.0,2.0,2.0,2.0,2.0,182.0,4IWBUUAFIplrNtaOHcJPRM,79.0,10603899.0,625,8,226,3,79.28571428571429,78.0,0
962,Falling Like The Stars,YOU,James Arthur,2019-10-18,211653,72,0.552,0.79,0.34700000000000003,2.15e-06,0.111,-9.542,0.0303,113.809,4,1092,2.0,2.0,2.0,2.0,2.0,182.0,4IWBUUAFIplrNtaOHcJPRM,79.0,10603899.0,625,8,226,3,79.0,77.0,0
963,Power,Glory Days (Expanded Edition),Little Mix,2016-11-18,247840,78,0.5660000000000001,0.0372,0.855,0.000157,0.181,-4.016,0.211,172.96599999999995,4,2156,3.0,3.0,3.0,2.0,2.0,185.0,3e7awlrlDSwF3iM0WBjGMp,76.0,10908483.0,589,8,154,2,73.0,76.0,0
964,Secret Love Song (feat. Jason Derulo),Get Weird (Expanded Edition),Little Mix,2015-11-06,249810,78,0.529,0.215,0.614,0.0,0.277,-5.032,0.0479,92.972,4,2534,3.0,3.0,3.0,2.0,2.0,185.0,3e7awlrlDSwF3iM0WBjGMp,76.0,10908483.0,589,8,296,4,73.0,72.66666666666667,0
965,Shout Out to My Ex,Glory Days (Expanded Edition),Little Mix,2016-11-18,246240,76,0.773,0.0242,0.747,8.99e-06,0.109,-4.061,0.0885,126.014,4,2156,3.0,3.0,3.0,2.0,2.0,185.0,3e7awlrlDSwF3iM0WBjGMp,76.0,10908483.0,589,8,154,2,73.28571428571429,78.0,0
966,Black Magic,Get Weird (Expanded Edition),Little Mix,2015-11-06,211786,76,0.7759999999999999,0.0343,0.875,0.0,0.314,-5.535,0.0575,111.988,4,2534,3.0,3.0,3.0,2.0,2.0,185.0,3e7awlrlDSwF3iM0WBjGMp,76.0,10908483.0,589,8,296,4,73.28571428571429,73.33333333333333,0
967,Love Me or Leave Me,Get Weird (Expanded Edition),Little Mix,2015-11-06,206493,72,0.4370000000000001,0.5660000000000001,0.35100000000000003,0.0,0.0888,-6.823,0.0313,68.65899999999999,4,2534,3.0,3.0,3.0,2.0,2.0,185.0,3e7awlrlDSwF3iM0WBjGMp,76.0,10908483.0,589,8,296,4,73.85714285714286,74.66666666666667,0
968,Kiss My (Uh Oh),Therapy,Anne-Marie,2021-07-23,176800,71,0.638,0.0151,0.878,0.000223,0.308,-3.639,0.0484,103.948,4,448,3.0,3.0,3.0,2.0,2.0,186.0,1zNqDE7qDGCsyzJwohVaoX,77.0,10255129.0,437,6,142,2,73.2,71.0,0
969,Love Me Like You,Get Weird (Expanded Edition),Little Mix,2015-11-06,197786,70,0.7829999999999999,0.211,0.63,0.0,0.3,-4.985,0.044,106.053,4,2534,3.0,3.0,3.0,2.0,2.0,185.0,3e7awlrlDSwF3iM0WBjGMp,76.0,10908483.0,589,8,296,4,74.14285714285714,75.33333333333333,0
970,Sweet Melody,Confetti,Little Mix,2020-11-06,213693,70,0.448,0.0739,0.8240000000000001,0.0,0.113,-4.249,0.057,119.965,4,707,3.0,3.0,3.0,2.0,2.0,185.0,3e7awlrlDSwF3iM0WBjGMp,76.0,10908483.0,589,8,140,2,74.14285714285714,70.0,0
971,Woman Like Me (feat. Nicki Minaj),LM5 (Deluxe),Little Mix,2018-11-16,229720,69,0.754,0.177,0.8540000000000001,0.0,0.0808,-3.449,0.0608,75.002,4,1428,3.0,3.0,3.0,2.0,2.0,185.0,3e7awlrlDSwF3iM0WBjGMp,76.0,10908483.0,589,8,69,1,74.28571428571429,74.28571428571429,1
972,Let Me Love You,Encore,DJ Snake,2016-08-05,205946,84,0.649,0.0863,0.716,2.63e-05,0.135,-5.371,0.0349,99.988,4,2261,3.0,3.0,3.0,2.0,2.0,42.0,540vIaP2JwjQb9dm3aArA4,76.0,8206778.0,677,9,160,2,74.125,76.0,0
973,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",Carte Blanche,DJ Snake,2019-07-25,212500,74,0.8420000000000001,0.157,0.8009999999999999,4.82e-06,0.0642,-4.167,0.228,95.881,4,1177,3.0,3.0,3.0,2.0,2.0,42.0,540vIaP2JwjQb9dm3aArA4,76.0,8206778.0,677,9,149,2,75.375,75.0,0
974,Middle,Encore,DJ Snake,2016-08-05,220573,76,0.583,0.0141,0.695,0.0,0.0527,-5.336,0.0423,104.879,4,2261,3.0,3.0,3.0,2.0,2.0,42.0,540vIaP2JwjQb9dm3aArA4,76.0,8206778.0,677,9,160,2,75.125,84.0,0
975,U Are My High,U Are My High,DJ Snake,2021-07-28,180480,72,0.503,0.0221,0.7829999999999999,0.00223,0.14,-4.761,0.0385,125.122,4,443,3.0,3.0,3.0,2.0,2.0,42.0,540vIaP2JwjQb9dm3aArA4,76.0,8206778.0,677,9,72,1,75.625,75.625,1
976,Turn Down for What,Turn Down for What,DJ Snake,2013-12-18,213733,72,0.818,0.00107,0.799,0.128,0.057,-4.1,0.156,100.014,4,3222,3.0,3.0,3.0,2.0,2.0,42.0,540vIaP2JwjQb9dm3aArA4,76.0,8206778.0,677,9,72,1,75.625,75.625,1
977,You Know You Like It,You Know You Like It,DJ Snake,2014-10-14,247266,70,0.407,0.0141,0.725,2.46e-06,0.306,-5.346,0.188,196.093,4,2922,3.0,3.0,3.0,2.0,2.0,42.0,540vIaP2JwjQb9dm3aArA4,76.0,8206778.0,677,9,70,1,75.875,75.875,1
978,Run It (feat. Rick Ross & Rich Brian),Shang-Chi and The Legend of The Ten Rings: The Album,88rising,2021-09-03,163373,70,0.688,0.0195,0.725,7.63e-06,0.0726,-7.806,0.044,104.006,4,406,999.0,999.0,999.0,999.0,999.0,187.0,1AhjOkOLkbHUfcHDSErXQs,68.0,858120.0,135,2,135,2,65.0,65.0,0
979,I Like Me Better,I met you when I was 18. (the playlist),Lauv,2018-05-31,197436,83,0.752,0.535,0.505,2.55e-06,0.104,-7.621,0.253,91.97,4,1597,3.0,3.0,3.0,2.0,2.0,188.0,5JZ7CnR6gTvEMKX4g70Amv,76.0,5388290.0,806,11,231,3,72.3,74.0,0
980,i'm so tired...,~how i'm feeling~,Lauv,2020-03-06,162586,77,0.5760000000000001,0.17800000000000002,0.736,0.0,0.238,-7.572,0.224,101.928,4,952,3.0,3.0,3.0,2.0,2.0,188.0,5JZ7CnR6gTvEMKX4g70Amv,76.0,5388290.0,806,11,368,5,72.9,72.75,0
981,Who (feat. BTS),~how i'm feeling~,Lauv,2020-03-06,180413,76,0.632,0.546,0.339,0.0,0.104,-7.983,0.0337,141.642,3,952,3.0,3.0,3.0,2.0,2.0,188.0,5JZ7CnR6gTvEMKX4g70Amv,76.0,5388290.0,806,11,368,5,73.0,73.0,0
982,Never Not,I met you when I was 18. (the playlist),Lauv,2018-05-31,208000,74,0.47,0.693,0.221,0.0,0.104,-9.243,0.0371,133.714,4,1597,3.0,3.0,3.0,2.0,2.0,188.0,5JZ7CnR6gTvEMKX4g70Amv,76.0,5388290.0,806,11,231,3,73.2,78.5,0
983,Paris in the Rain,I met you when I was 18. (the playlist),Lauv,2018-05-31,204712,74,0.426,0.7709999999999999,0.408,7.88e-06,0.394,-9.419,0.0524,76.309,4,1597,3.0,3.0,3.0,2.0,2.0,188.0,5JZ7CnR6gTvEMKX4g70Amv,76.0,5388290.0,806,11,231,3,73.2,78.5,0
984,Feelings,~how i'm feeling~,Lauv,2020-03-06,189906,72,0.7,0.0578,0.392,0.0,0.0802,-8.911,0.033,103.044,4,952,3.0,3.0,3.0,2.0,2.0,188.0,5JZ7CnR6gTvEMKX4g70Amv,76.0,5388290.0,806,11,368,5,73.4,74.0,0
985,All 4 Nothing (I'm So In Love),All 4 Nothing,Lauv,2022-08-05,183014,69,0.72,0.0411,0.8190000000000001,0.0,0.0606,-4.588,0.0362,131.99,4,70,3.0,3.0,3.0,2.0,2.0,188.0,5JZ7CnR6gTvEMKX4g70Amv,76.0,5388290.0,806,11,140,2,73.7,71.0,0
986,Mean It,~how i'm feeling~,Lauv,2020-03-06,232853,72,0.746,0.0407,0.45,0.0,0.172,-8.543,0.0873,95.998,4,952,3.0,3.0,3.0,2.0,2.0,188.0,5JZ7CnR6gTvEMKX4g70Amv,76.0,5388290.0,806,11,368,5,73.4,74.0,0
987,Stranger,All 4 Nothing,Lauv,2022-08-05,164688,71,0.65,0.128,0.5379999999999999,4.95e-06,0.127,-7.511,0.0464,153.179,4,70,3.0,3.0,3.0,2.0,2.0,188.0,5JZ7CnR6gTvEMKX4g70Amv,76.0,5388290.0,806,11,140,2,73.5,69.0,0
988,"fuck, i'm lonely (with Anne-Marie)",~how i'm feeling~,Lauv,2020-03-06,198973,71,0.809,0.46,0.547,0.0,0.0543,-7.3039999999999985,0.0609,95.012,4,952,3.0,3.0,3.0,2.0,2.0,188.0,5JZ7CnR6gTvEMKX4g70Amv,76.0,5388290.0,806,11,368,5,73.5,74.25,0
989,See You Again (feat. Kali Uchis),Flower Boy,"Tyler, The Creator",2017-07-21,180386,85,0.5579999999999999,0.371,0.5589999999999999,7.49e-06,0.109,-9.222,0.0959,78.558,4,1911,2.0,2.0,2.0,2.0,2.0,189.0,4V8LLVI7PbaPR0K2TGSxFF,83.0,9926658.0,795,10,85,1,78.88888888888889,78.88888888888889,1
990,NEW MAGIC WAND,IGOR,"Tyler, The Creator",2019-05-17,195320,84,0.621,0.0967,0.73,0.000131,0.6729999999999999,-5.414,0.107,139.566,4,1246,2.0,2.0,2.0,2.0,2.0,189.0,4V8LLVI7PbaPR0K2TGSxFF,83.0,9926658.0,795,10,327,4,79.0,81.0,0
991,ARE WE STILL FRIENDS?,IGOR,"Tyler, The Creator",2019-05-17,265480,82,0.21600000000000005,0.128,0.4970000000000001,2.39e-06,0.111,-8.025,0.0371,187.308,3,1246,2.0,2.0,2.0,2.0,2.0,189.0,4V8LLVI7PbaPR0K2TGSxFF,83.0,9926658.0,795,10,327,4,79.22222222222223,81.66666666666667,0
992,EARFQUAKE,IGOR,"Tyler, The Creator",2019-05-17,190066,82,0.5539999999999999,0.23,0.498,5.98e-06,0.795,-8.866,0.0685,79.635,4,1246,2.0,2.0,2.0,2.0,2.0,189.0,4V8LLVI7PbaPR0K2TGSxFF,83.0,9926658.0,795,10,327,4,79.22222222222223,81.66666666666667,0
993,BEST INTEREST,BEST INTEREST,"Tyler, The Creator",2020-01-25,127921,80,0.596,0.0861,0.575,0.000153,0.334,-8.325,0.0514,98.265,3,993,2.0,2.0,2.0,2.0,2.0,189.0,4V8LLVI7PbaPR0K2TGSxFF,83.0,9926658.0,795,10,80,1,79.44444444444444,79.44444444444444,1
994,"GONE, GONE / THANK YOU",IGOR,"Tyler, The Creator",2019-05-17,375386,79,0.518,0.21600000000000005,0.4920000000000001,0.0012,0.146,-8.436,0.193,78.848,4,1246,2.0,2.0,2.0,2.0,2.0,189.0,4V8LLVI7PbaPR0K2TGSxFF,83.0,9926658.0,795,10,327,4,79.55555555555556,82.66666666666667,0
995,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),CALL ME IF YOU GET LOST,"Tyler, The Creator",2021-06-25,121572,78,0.493,0.269,0.653,0.0,0.511,-5.666,0.0466,142.347,4,476,2.0,2.0,2.0,2.0,2.0,189.0,4V8LLVI7PbaPR0K2TGSxFF,83.0,9926658.0,795,10,155,2,79.66666666666667,77.0,0
996,SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),CALL ME IF YOU GET LOST,"Tyler, The Creator",2021-06-25,588139,77,0.468,0.333,0.652,0.00031800000000000003,0.55,-4.912,0.0722,140.22299999999998,4,476,2.0,2.0,2.0,2.0,2.0,189.0,4V8LLVI7PbaPR0K2TGSxFF,83.0,9926658.0,795,10,155,2,79.77777777777777,78.0,0
997,She,Goblin,"Tyler, The Creator",2011-05-09,253386,75,0.35,0.256,0.621,3.44e-05,0.613,-6.495,0.233,83.375,4,4176,2.0,2.0,2.0,2.0,2.0,189.0,4V8LLVI7PbaPR0K2TGSxFF,83.0,9926658.0,795,10,75,1,80.0,80.0,1
998,Heartless (feat. Morgan Wallen),Diplo Presents Thomas Wesley Chapter 1: Snake Oil,Diplo,2020-05-29,169226,78,0.765,0.275,0.556,0.0,0.0824,-6.417000000000002,0.0512,111.033,4,868,1.0,2.0,2.0,2.0,2.0,190.0,5fMUXHkw8R8eOP2RNVYEZX,77.0,2510983.0,412,6,139,2,66.8,61.0,0
1000,Electricity (with Dua Lipa),Electricity (with Dua Lipa),Silk City,2018-09-06,238173,75,0.588,0.0104,0.67,3.33e-06,0.338,-6.439,0.0473,118.159,4,1499,999.0,999.0,999.0,999.0,999.0,192.0,2X97ZAqRKRMYFIDqtvGgGc,55.0,77367.0,133,2,75,1,58.0,58.0,1
1001,Daylight,Daylight,Joji,2020-08-06,163905,73,0.528,0.00488,0.7490000000000001,9.6e-05,0.0949,-7.5710000000000015,0.0479,163.94400000000005,4,799,3.0,3.0,3.0,2.0,2.0,193.0,3MZsBdqDrRTJihTHQrO6Dq,86.0,7384722.0,786,10,73,1,79.22222222222223,79.22222222222223,1
1002,Wish - Trippie Mix,LIFE'S A TRIP,Trippie Redd,2018-08-10,176874,72,0.561,0.232,0.8320000000000001,0.0,0.107,-7.661,0.0717,93.991,4,1526,3.0,3.0,3.0,2.0,2.0,178.0,6Xgp2XMz1fhVYe7i6yNAax,82.0,8116055.0,1028,14,224,3,73.53846153846153,76.0,0
1003,Don't Forget My Love,Diplo,Diplo,2022-03-04,199090,66,0.638,0.0239,0.875,0.0149,0.119,-6.222,0.0413,121.035,4,224,1.0,2.0,2.0,2.0,2.0,190.0,5fMUXHkw8R8eOP2RNVYEZX,77.0,2510983.0,412,6,66,1,69.2,69.2,1
1004,Wish,California,Diplo,2018-03-23,175273,71,0.57,0.0748,0.903,0.0,0.199,-4.835,0.0905,93.943,4,1666,1.0,2.0,2.0,2.0,2.0,190.0,5fMUXHkw8R8eOP2RNVYEZX,77.0,2510983.0,412,6,71,1,68.2,68.2,1
1005,On My Mind,Do You Dance?,Diplo,2021-03-12,189268,69,0.7709999999999999,0.00161,0.7290000000000001,0.672,0.217,-6.577000000000001,0.0408,123.027,4,581,1.0,2.0,2.0,2.0,2.0,190.0,5fMUXHkw8R8eOP2RNVYEZX,77.0,2510983.0,412,6,69,1,68.6,68.6,1
1006,Lost,channel ORANGE,Frank Ocean,2012-07-10,234093,86,0.913,0.0272,0.603,0.000503,0.16699999999999998,-4.892,0.226,123.061,4,3748,3.0,3.0,3.0,2.0,2.0,194.0,2h93pZq0e7k5yf4dywlkpM,83.0,10233373.0,807,10,165,2,80.11111111111111,79.0,0
1007,Pink + White,Blonde,Frank Ocean,2016-08-20,184516,85,0.545,0.667,0.545,5.479999999999999e-05,0.417,-7.362,0.107,159.94,3,2246,3.0,3.0,3.0,2.0,2.0,194.0,2h93pZq0e7k5yf4dywlkpM,83.0,10233373.0,807,10,402,5,80.22222222222223,79.25,0
1008,Novacane,Novacane,Frank Ocean,2011-01-01,302346,82,0.762,0.0584,0.508,0.00126,0.16,-9.112,0.0919,93.51,4,4304,3.0,3.0,3.0,2.0,2.0,194.0,2h93pZq0e7k5yf4dywlkpM,83.0,10233373.0,807,10,82,1,80.55555555555556,80.55555555555556,1
1009,Ivy,Blonde,Frank Ocean,2016-08-20,249191,81,0.575,0.785,0.386,0.00028900000000000003,0.229,-9.584,0.037000000000000005,116.408,4,2246,3.0,3.0,3.0,2.0,2.0,194.0,2h93pZq0e7k5yf4dywlkpM,83.0,10233373.0,807,10,402,5,80.66666666666667,80.25,0
1010,Nights,Blonde,Frank Ocean,2016-08-20,307151,80,0.457,0.4270000000000001,0.551,1.15e-06,0.113,-9.36,0.16699999999999998,89.87,4,2246,3.0,3.0,3.0,2.0,2.0,194.0,2h93pZq0e7k5yf4dywlkpM,83.0,10233373.0,807,10,402,5,80.77777777777777,80.5,0
1011,Chanel,Chanel,Frank Ocean,2017-03-10,210285,79,0.7759999999999999,0.8740000000000001,0.503,0.0,0.112,-5.732,0.237,110.134,4,2044,3.0,3.0,3.0,2.0,2.0,194.0,2h93pZq0e7k5yf4dywlkpM,83.0,10233373.0,807,10,79,1,80.88888888888889,80.88888888888889,1
1012,White Ferrari,Blonde,Frank Ocean,2016-08-20,248807,79,0.501,0.77,0.0958,0.0,0.298,-15.605,0.0433,108.741,4,2246,3.0,3.0,3.0,2.0,2.0,194.0,2h93pZq0e7k5yf4dywlkpM,83.0,10233373.0,807,10,402,5,80.88888888888889,80.75,0
1013,Thinkin Bout You,channel ORANGE,Frank Ocean,2012-07-10,200746,79,0.721,0.409,0.339,0.00153,0.0973,-11.195,0.0532,129.83,4,3748,3.0,3.0,3.0,2.0,2.0,194.0,2h93pZq0e7k5yf4dywlkpM,83.0,10233373.0,807,10,165,2,80.88888888888889,86.0,0
1014,In My Room,In My Room,Frank Ocean,2019-11-02,133680,79,0.861,0.594,0.647,0.6609999999999999,0.114,-7.425,0.0675,158.037,4,1077,3.0,3.0,3.0,2.0,2.0,194.0,2h93pZq0e7k5yf4dywlkpM,83.0,10233373.0,807,10,79,1,80.88888888888889,80.88888888888889,1
1015,Self Control,Blonde,Frank Ocean,2016-08-20,249667,77,0.581,0.768,0.21,0.0,0.369,-10.425999999999998,0.0321,80.09899999999998,4,2246,3.0,3.0,3.0,2.0,2.0,194.0,2h93pZq0e7k5yf4dywlkpM,83.0,10233373.0,807,10,402,5,81.11111111111111,81.25,0
1016,Can't Hold Us (feat. Ray Dalton),The Heist,Macklemore,2012-10-09,258431,81,0.633,0.0267,0.927,0.0,0.0986,-4.468,0.0839,146.097,4,3657,2.0,2.0,2.0,2.0,2.0,195.0,3JhNCzhSMTxs9WLGJJxWOY,76.0,1953535.0,626,9,340,5,68.125,64.75,0
1017,Thrift Shop (feat. Wanz),The Heist,Macklemore,2012-10-09,235613,78,0.7809999999999999,0.0633,0.526,0.0,0.0457,-6.9860000000000015,0.293,94.993,4,3657,2.0,2.0,2.0,2.0,2.0,195.0,3JhNCzhSMTxs9WLGJJxWOY,76.0,1953535.0,626,9,340,5,68.5,65.5,0
1018,Glorious (feat. Skylar Grey),GEMINI,Macklemore,2017-09-22,220454,75,0.731,0.0323,0.794,2.59e-05,0.112,-5.126,0.0522,139.994,4,1848,2.0,2.0,2.0,2.0,2.0,195.0,3JhNCzhSMTxs9WLGJJxWOY,76.0,1953535.0,626,9,146,2,68.875,71.0,0
1019,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Toast to Our Differences (Deluxe Edition),Rudimental,2019-01-25,211760,59,0.654,0.188,0.7979999999999999,0.0,0.15,-4.084,0.0451,92.207,4,1358,1.0,2.0,2.0,2.0,2.0,196.0,4WN5naL3ofxrVBgFpguzKo,67.0,1341553.0,394,8,92,2,47.857142857142854,33.0,0
1020,Good Old Days (feat. Kesha),GEMINI,Macklemore,2017-09-22,240506,71,0.7120000000000001,0.446,0.51,2.46e-05,0.112,-8.162,0.0633,122.964,4,1848,2.0,2.0,2.0,2.0,2.0,195.0,3JhNCzhSMTxs9WLGJJxWOY,76.0,1953535.0,626,9,146,2,69.375,75.0,0
1021,CHANT (feat. Tones And I),CHANT (feat. Tones And I),Macklemore,2022-07-22,270635,70,0.698,0.213,0.782,0.0,0.181,-5.347,0.0853,112.176,4,84,2.0,2.0,2.0,2.0,2.0,195.0,3JhNCzhSMTxs9WLGJJxWOY,76.0,1953535.0,626,9,70,1,69.5,69.5,1
1022,MANIAC (feat. Windser),MANIAC (feat. Windser),Macklemore,2022-08-19,180902,70,0.708,0.13699999999999998,0.674,0.0,0.258,-7.434,0.107,152.05100000000004,4,56,2.0,2.0,2.0,2.0,2.0,195.0,3JhNCzhSMTxs9WLGJJxWOY,76.0,1953535.0,626,9,70,1,69.5,69.5,1
1023,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",This Unruly Mess I've Made,Macklemore & Ryan Lewis,2016-02-26,292593,68,0.828,0.0916,0.609,1.21e-06,0.29100000000000004,-4.402,0.0694,109.725,4,2422,3.0,3.0,3.0,2.0,2.0,197.0,5BcAKTbp20cv7tC5VqPFoC,73.0,2589961.0,317,6,215,4,49.8,49.0,0
1024,White Walls (feat. ScHoolboy Q & Hollis),The Heist,Macklemore,2012-10-09,220319,65,0.768,0.0545,0.782,0.0,0.338,-5.545,0.141,116.492,4,3657,2.0,2.0,2.0,2.0,2.0,195.0,3JhNCzhSMTxs9WLGJJxWOY,76.0,1953535.0,626,9,340,5,70.125,68.75,0
1025,Drowning (feat. Kodak Black),The Bigger Artist,A Boogie Wit da Hoodie,2017-09-29,209269,79,0.8390000000000001,0.501,0.81,0.0,0.117,-5.274,0.0568,129.014,4,1841,2.0,2.0,2.0,2.0,2.0,198.0,31W5EY0aAly4Qieq6OFu6I,80.0,6883744.0,605,8,79,1,75.14285714285714,75.14285714285714,1
1026,Silent Hill,Mr. Morale & The Big Steppers,Kendrick Lamar,2022-05-13,220779,78,0.907,0.438,0.5770000000000001,3.19e-05,0.13699999999999998,-6.737,0.0767,140.07,4,154,2.0,2.0,2.0,2.0,2.0,64.0,2YZyLoL8N0Wb9xBt1NhZWg,88.0,22039215.0,959,12,318,4,80.0909090909091,80.0,0
1027,Super Gremlin,Back For Everything,Kodak Black,2022-02-25,200547,73,0.825,0.00265,0.414,0.0,0.35700000000000004,-6.634,0.14400000000000002,72.993,4,231,2.0,2.0,2.0,2.0,2.0,199.0,46SHBwWsqBkxI7EeeBEQG7,81.0,8692315.0,451,6,147,2,75.6,74.0,0
1028,ZEZE (feat. Travis Scott & Offset),Dying to Live,Kodak Black,2018-12-14,228759,78,0.861,0.0521,0.603,0.0,0.0924,-5.7879999999999985,0.17600000000000002,98.043,4,1400,2.0,2.0,2.0,2.0,2.0,199.0,46SHBwWsqBkxI7EeeBEQG7,81.0,8692315.0,451,6,78,1,74.6,74.6,1
1029,Walk,Walk/Spin,Kodak Black,2022-09-16,166039,77,0.8170000000000001,0.037000000000000005,0.512,0.0,0.21600000000000005,-6.943,0.0984,130.04,4,28,2.0,2.0,2.0,2.0,2.0,199.0,46SHBwWsqBkxI7EeeBEQG7,81.0,8692315.0,451,6,77,1,74.8,74.8,1
1030,Wake Up in the Sky,Evil Genius,Gucci Mane,2018-12-07,203161,71,0.8,0.00381,0.578,0.0,0.3670000000000001,-5.144,0.0485,143.01,4,1407,2.0,2.0,2.0,2.0,2.0,180.0,13y7CgLHjMVRMDqxdx0Xdo,76.0,4544235.0,536,8,71,1,66.42857142857143,66.42857142857143,1
1031,No Flockin',No Flockin',Kodak Black,2015-11-13,165290,75,0.943,0.0673,0.595,0.0,0.0839,-8.372,0.191,117.532,4,2527,2.0,2.0,2.0,2.0,2.0,199.0,46SHBwWsqBkxI7EeeBEQG7,81.0,8692315.0,451,6,75,1,75.2,75.2,1
1033,Love & War,Back For Everything,Kodak Black,2022-02-25,239146,74,0.762,0.58,0.649,1.7e-05,0.0971,-5.624,0.0527,145.09,4,231,2.0,2.0,2.0,2.0,2.0,199.0,46SHBwWsqBkxI7EeeBEQG7,81.0,8692315.0,451,6,147,2,75.4,73.0,0
1034,Roll in Peace (feat. XXXTENTACION),Project Baby 2: All Grown Up,Kodak Black,2017-08-18,213132,74,0.747,0.0306,0.524,0.0,0.2,-6.807,0.245,140.053,4,1883,2.0,2.0,2.0,2.0,2.0,199.0,46SHBwWsqBkxI7EeeBEQG7,81.0,8692315.0,451,6,74,1,75.4,75.4,1
1035,Put It On Me,Realer 2,YoungBoy Never Broke Again,2022-09-07,152195,76,0.665,0.0331,0.6659999999999999,0.0,0.0841,-7.009,0.429,164.205,4,37,2.0,2.0,2.0,2.0,2.0,201.0,7wlFDEWiM5OoIAt8RSli8b,83.0,9956844.0,369,5,76,1,73.25,73.25,1
1036,Bandit (with YoungBoy Never Broke Again),Death Race For Love (Bonus Track Version),Juice WRLD,2019-03-08,189322,71,0.474,0.0687,0.631,0.0,0.132,-5.884,0.343,180.05599999999995,4,1316,2.0,2.0,2.0,2.0,2.0,31.0,4MCBfE4596Uoi2O4DtmEMz,88.0,26508856.0,1097,14,154,2,78.92307692307692,83.0,0
1037,Make No Sense,AI YoungBoy 2,YoungBoy Never Broke Again,2019-10-11,148629,75,0.8759999999999999,0.0208,0.733,0.0,0.0999,-4.478,0.333,154.904,4,1099,2.0,2.0,2.0,2.0,2.0,201.0,7wlFDEWiM5OoIAt8RSli8b,83.0,9956844.0,369,5,75,1,73.5,73.5,1
1038,Vette Motors,The Last Slimeto,YoungBoy Never Broke Again,2022-08-05,173419,75,0.83,0.0298,0.644,0.0,0.11,-5.431,0.407,155.10299999999995,4,70,2.0,2.0,2.0,2.0,2.0,201.0,7wlFDEWiM5OoIAt8RSli8b,83.0,9956844.0,369,5,145,2,73.5,70.0,0
1039,To The Bone (feat. YoungBoy Never Broke Again),Only Built For Infinity Links,Quavo,2022-10-07,283196,74,0.899,0.0395,0.5820000000000001,0.0,0.1,-7.275,0.264,149.97299999999996,4,7,2.0,2.0,2.0,2.0,2.0,202.0,0VRj0yCOv2FXJNP47XQnx5,80.0,6074837.0,467,7,332,5,65.5,64.5,0
